ENTIDAD,NOM_ENT,MUN,NOM_MUN,POBTOT,PCON_DISC,PCDISC_AUD,PCDISC_MEN,PCDISC_MOT,PCDISC_VIS,PCDISC_LENG,PCDISC_MOT2,PSINDER,CASOS_COVID,CASOS_DENGUE,NEUMONIA,EMBARAZO,DIABETES,HIPERTENSION,ASMA,INMUSUPR,CARDIOVASCULAR,RENAL_CRONICA,OBESIDAD,EPOC,TABAQUISMO,INTUBADO,ENFERMEDAD_ULC_PEPTICA,ENFERMEDAD_RENAL,INMUNOSUPR,CIRROSIS_HEPATICA,FIEBRE,EXANTEMA,CASOS_FIEBRE
18,Nayarit,18,Tuxpan,30111,2432,411,382,1387,839,369,455,6029,30,7,13,0,10,9,0,1,2,2,3,3,2,3,0,0,0,0,0,0,0
18,Nayarit,19,La Yesca,14813,689,173,135,314,309,119,114,2310,10,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,Nayarit,20,Bahía de Banderas,188218,8171,1345,1584,3630,3619,1401,1480,55821,198,284,30,7,17,15,12,5,4,4,5,0,7,4,0,0,0,0,1,1,1
19,Nuevo León,1,Abasolo,3018,140,28,19,58,72,17,26,134,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,2,Agualeguas,3500,244,56,45,128,99,36,56,328,15,0,8,0,4,5,0,0,4,1,2,1,3,1,0,0,0,0,0,0,0
19,Nuevo León,3,Los Aldamas,1422,127,24,23,69,46,9,20,320,12,0,6,0,3,3,1,0,2,0,3,1,3,0,0,0,0,0,0,0,0
19,Nuevo León,4,Allende,35356,1160,246,218,597,433,210,295,4420,58,1,4,1,6,12,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0
19,Nuevo León,5,Anáhuac,18505,1239,240,223,627,529,222,290,2626,12,1,6,0,1,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0
19,Nuevo León,6,Apodaca,656610,18736,3367,3404,7735,8369,3723,4411,103346,792,29,38,18,95,105,29,5,15,12,43,7,47,5,0,0,0,0,3,3,3
19,Nuevo León,7,Aramberri,15252,981,253,185,478,396,137,194,1366,15,0,6,1,5,6,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0
19,Nuevo León,8,Bustamante,3762,204,49,35,97,83,19,34,271,14,0,8,0,4,3,0,0,1,1,0,2,3,0,0,0,0,0,0,0,0
19,Nuevo León,9,Cadereyta Jiménez,124745,4177,829,661,2023,1799,657,945,26164,785,22,22,14,86,108,39,0,8,2,29,2,21,3,0,0,0,0,2,2,2
19,Nuevo León,10,El Carmen,104526,3236,419,526,944,1631,826,791,23156,93,10,11,11,10,14,5,1,2,0,5,1,1,1,0,0,0,0,2,2,2
19,Nuevo León,11,Cerralvo,7510,453,99,90,249,192,65,92,969,67,1,16,1,14,15,4,1,4,0,13,5,13,0,0,0,0,0,0,0,0
19,Nuevo León,12,Ciénega de Flores,68816,1841,305,270,667,933,312,350,13847,98,4,8,12,25,20,7,6,5,3,7,1,6,1,0,0,0,0,0,0,0
19,Nuevo León,13,China,10439,474,102,104,271,151,87,115,1487,6,1,3,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,14,Doctor Arroyo,36369,2695,692,525,1178,1222,420,542,3617,60,1,30,0,10,17,0,1,5,1,1,7,2,2,0,0,0,0,0,0,0
19,Nuevo León,15,Doctor Coss,1513,71,22,15,27,36,17,20,238,6,0,3,0,2,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
19,Nuevo León,16,Doctor González,3469,258,51,37,110,124,33,59,184,6,0,2,0,1,4,0,1,0,1,1,2,2,0,0,0,0,0,0,0,0
19,Nuevo León,17,Galeana,41383,2605,694,452,1173,1124,373,575,4902,89,0,43,0,24,27,6,0,7,4,7,13,6,0,0,0,0,0,0,0,0
19,Nuevo León,18,García,397330,11686,1883,1908,3757,6049,2331,2442,82375,369,11,86,8,39,42,25,8,11,8,14,8,13,3,0,0,0,0,3,3,3
19,Nuevo León,19,San Pedro Garza García,132182,4117,866,858,2182,1624,745,1206,15235,128,3,18,2,16,17,5,5,3,2,6,4,10,3,0,0,0,0,1,1,1
19,Nuevo León,20,General Bravo,5733,367,66,42,134,202,42,55,1673,8,0,3,0,2,2,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0
19,Nuevo León,21,General Escobedo,481245,17171,2954,2818,7053,8050,2819,3344,103516,609,18,61,22,81,106,32,12,13,20,33,7,32,2,0,0,0,0,4,4,4
19,Nuevo León,22,General Terán,14660,934,181,176,487,391,147,225,2252,19,1,5,0,2,6,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0
19,Nuevo León,23,General Treviño,1847,82,16,13,49,22,15,25,239,12,0,3,2,3,3,1,1,2,1,3,1,2,1,0,0,0,0,0,0,0
19,Nuevo León,24,General Zaragoza,6498,355,97,65,182,143,60,63,782,9,0,6,1,2,2,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0
19,Nuevo León,25,General Zuazua,102285,2644,454,469,920,1373,530,528,18241,67,0,6,8,6,8,2,0,0,0,1,0,2,2,0,0,0,0,0,0,0
19,Nuevo León,26,Guadalupe,643156,29618,6003,5124,15168,11876,4349,6700,124452,2015,32,174,25,269,272,71,24,48,26,56,26,69,14,0,0,0,0,2,2,2
19,Nuevo León,27,Los Herreras,2009,139,36,25,76,59,20,34,157,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,28,Higueras,1469,89,24,12,41,33,8,13,220,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19,Nuevo León,29,Hualahuises,7166,381,77,74,186,165,60,84,849,5,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19,Nuevo León,30,Iturbide,3392,206,66,31,93,105,29,36,224,8,0,2,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
